t_s,ax,ay,az,gx,gy,gz,led
8.116442,-1.5897,-1.0295,10.7931,0.1660,-0.1780,1.2867,0
8.120235,-1.5323,-1.0343,10.6781,0.1601,-0.1636,1.2665,0
8.125371,-1.4030,-1.0247,10.7260,0.1561,-0.1591,1.2518,0
8.129020,-1.3168,-1.0104,10.6303,0.1607,-0.1559,1.2406,0
8.132136,-1.2498,-0.9673,10.5249,0.1593,-0.1615,1.2241,0
8.135290,-1.2450,-1.0295,10.5201,0.1599,-0.1652,1.2079,0
8.138892,-1.1013,-0.9577,10.5058,0.1607,-0.1825,1.1855,0
8.144819,-1.0487,-0.9098,10.4244,0.1537,-0.1927,1.1588,0
8.148628,-1.0439,-0.8954,10.3813,0.1553,-0.2094,1.1341,0
8.152288,-1.0008,-0.8667,10.3094,0.1431,-0.2260,1.1109,0
8.157292,-0.9481,-0.8092,10.2663,0.1319,-0.2380,1.0810,0
8.161217,-0.9673,-0.8380,10.2472,0.1260,-0.2582,1.0600,0
8.164437,-0.9194,-0.7949,10.2089,0.1162,-0.2817,1.0387,0
8.167566,-0.9050,-0.7709,10.1131,0.1050,-0.2976,1.0118,0
8.170872,-0.8523,-0.7230,10.0461,0.0847,-0.3192,0.9856,0
8.176258,-0.9098,-0.7661,9.9503,0.0624,-0.3571,0.9451,0
8.180203,-0.9673,-0.7374,9.8881,0.0488,-0.3904,0.9209,0
8.183531,-0.9577,-0.7614,9.8785,0.0253,-0.4207,0.8969,0
8.187066,-1.0008,-0.6943,9.8833,0.0005,-0.4618,0.8652,0
8.192163,-1.1588,-0.7230,9.8593,-0.0117,-0.4914,0.8426,0
8.195680,-1.2402,-0.6943,9.8641,-0.0317,-0.5303,0.8271,0
8.198785,-1.3216,-0.7805,9.8450,-0.0432,-0.5468,0.8068,0
8.201977,-1.4222,-0.7566,9.8306,-0.0626,-0.5726,0.7951,0
8.205839,-1.4940,-0.7757,9.8881,-0.0783,-0.6081,0.7773,0
8.210834,-1.6233,-0.7470,9.8689,-0.0973,-0.6238,0.7586,0
8.214670,-1.6664,-0.7614,9.8833,-0.1138,-0.6440,0.7528,0
8.218191,-1.8244,-0.7470,9.9455,-0.1327,-0.6720,0.7376,0
8.224555,-1.9728,-0.8284,9.9790,-0.1543,-0.6861,0.7362,0
8.228191,-2.0686,-0.7614,9.8928,-0.1628,-0.6936,0.7325,0
8.231349,-2.1069,-0.7853,9.9551,-0.1764,-0.7021,0.7309,0
8.234448,-2.2218,-0.7997,9.9647,-0.1919,-0.7083,0.7317,0
8.238593,-2.2745,-0.7614,10.0173,-0.2185,-0.7147,0.7341,0
8.243662,-2.4086,-0.7853,9.9886,-0.2286,-0.7091,0.7386,0
8.247383,-2.5474,-0.7757,10.0365,-0.2406,-0.7019,0.7477,0
8.250724,-2.5331,-0.7278,9.9982,-0.2566,-0.6933,0.7584,0
8.255833,-2.6336,-0.7470,9.9455,-0.2731,-0.6760,0.7634,0
8.260160,-2.6097,-0.7566,9.9216,-0.2870,-0.6566,0.7687,0
8.263596,-2.6384,-0.7661,9.9072,-0.2982,-0.6368,0.7813,0
8.267146,-2.6001,-0.7039,9.8641,-0.3107,-0.6262,0.7887,0
8.270389,-2.6432,-0.6369,9.8162,-0.3144,-0.6145,0.8023,0
8.273780,-2.5762,-0.6608,9.8258,-0.3309,-0.5830,0.8172,0
8.278677,-2.5331,-0.6991,9.6822,-0.3411,-0.5724,0.8266,0
8.282465,-2.4181,-0.6321,9.6055,-0.3453,-0.5542,0.8367,0
8.285777,-2.3703,-0.6512,9.4715,-0.3560,-0.5343,0.8476,0
8.290187,-2.2505,-0.5698,9.3182,-0.3608,-0.5225,0.8583,0
8.294061,-2.1739,-0.5411,9.2656,-0.3749,-0.5079,0.8644,0
8.297236,-2.0159,-0.5746,9.2225,-0.3818,-0.5057,0.8631,0
8.300416,-1.9968,-0.5315,9.0884,-0.3850,-0.4975,0.8687,0
8.303653,-1.8483,-0.4166,8.9639,-0.4002,-0.4911,0.8737,0
8.308000,-1.7047,-0.4070,8.8155,-0.4088,-0.4898,0.8753,0
8.313728,-1.6472,-0.2921,8.7149,-0.4141,-0.4970,0.8743,0
8.317539,-1.4748,-0.2921,8.5856,-0.4269,-0.4956,0.8679,0
8.324042,-1.2929,-0.3065,8.4515,-0.4450,-0.5169,0.8633,0
8.328485,-1.2163,-0.2490,8.3606,-0.4503,-0.5249,0.8569,0
8.331793,-1.1444,-0.2059,8.3462,-0.4676,-0.5372,0.8484,0
8.334966,-1.1109,-0.1437,8.2361,-0.4674,-0.5412,0.8463,0
8.338396,-1.0104,-0.1676,8.1930,-0.4850,-0.5689,0.8314,0
8.344716,-0.9050,-0.1245,8.1259,-0.4903,-0.5873,0.8220,0
8.348848,-0.8763,-0.1149,8.1163,-0.4919,-0.6043,0.8220,0
8.352373,-0.8571,-0.1197,8.1259,-0.5015,-0.6387,0.8023,0
8.358674,-0.6656,-0.0766,8.0158,-0.5097,-0.6598,0.7970,0
8.362658,-0.6800,-0.0479,8.0062,-0.5119,-0.6755,0.7879,0
8.365987,-0.5986,-0.0910,8.0062,-0.5204,-0.6891,0.7829,0
8.369274,-0.6321,-0.0575,7.9775,-0.5148,-0.7210,0.7679,0
8.373526,-0.6656,-0.0575,8.0493,-0.5156,-0.7512,0.7573,0
8.379349,-0.6656,-0.0910,8.0972,-0.5108,-0.7775,0.7469,0
8.383303,-0.6608,-0.0144,8.1259,-0.5180,-0.7911,0.7408,0
8.387368,-0.7709,-0.0335,8.1834,-0.5100,-0.8311,0.7333,0
8.394046,-0.8045,-0.0431,8.2361,-0.5087,-0.8391,0.7269,0
8.397542,-0.8380,-0.0431,8.2600,-0.5063,-0.8575,0.7210,0
8.401215,-0.9002,-0.0527,8.3749,-0.5012,-0.8657,0.7264,0
8.404459,-0.9481,-0.0718,8.4994,-0.4898,-0.8764,0.7216,0
8.408049,-1.0247,-0.1245,8.5090,-0.4895,-0.8817,0.7194,0
8.413098,-1.1205,-0.0862,8.6479,-0.4847,-0.8839,0.7168,0
8.416812,-1.1971,-0.0718,8.7101,-0.4812,-0.8900,0.7205,0
8.420076,-1.1779,-0.0814,8.7245,-0.4684,-0.8900,0.7232,0
8.425237,-1.2546,-0.1101,8.8442,-0.4541,-0.8855,0.7314,0
8.429594,-1.2881,-0.1245,8.8202,-0.4413,-0.8775,0.7370,0
8.432916,-1.2354,-0.1053,8.9112,-0.4359,-0.8780,0.7370,0
8.436015,-1.2450,-0.1389,8.9208,-0.4221,-0.8759,0.7442,0
8.439632,-1.2881,-0.1149,8.9830,-0.4032,-0.8639,0.7472,0
8.445319,-1.2498,-0.1676,9.0118,-0.3936,-0.8532,0.7576,0
8.449156,-1.2833,-0.1580,9.0597,-0.3744,-0.8532,0.7586,0
8.452471,-1.2450,-0.1484,9.1506,-0.3629,-0.8394,0.7650,0
8.457525,-1.3455,-0.2394,9.2751,-0.3296,-0.8340,0.7733,0
8.461527,-1.3647,-0.2825,9.3278,-0.3182,-0.8250,0.7802,0
8.464719,-1.3360,-0.2298,9.3661,-0.3078,-0.8127,0.7802,0
8.467878,-1.3647,-0.2634,9.4427,-0.2846,-0.8015,0.7901,0
8.471952,-1.3743,-0.2011,9.6103,-0.2561,-0.7863,0.7951,0
8.476922,-1.4892,-0.3735,9.7779,-0.2356,-0.7754,0.8007,0
8.480607,-1.5897,-0.3304,9.9647,-0.2164,-0.7634,0.8045,0
8.483867,-1.6185,-0.3879,10.1083,-0.1927,-0.7496,0.8146,0
8.488934,-1.6616,-0.3926,10.3477,-0.1529,-0.7338,0.8212,0
8.493427,-1.6472,-0.4501,10.4435,-0.1247,-0.7131,0.8258,0
8.496901,-1.6855,-0.4214,10.4914,-0.1106,-0.6987,0.8343,0
8.500279,-1.6855,-0.4549,10.5584,-0.0893,-0.6912,0.8346,0
8.503495,-1.6807,-0.4645,10.6973,-0.0666,-0.6672,0.8407,0
8.506738,-1.5945,-0.5171,10.7500,-0.0282,-0.6422,0.8442,0
8.512126,-1.5323,-0.5555,10.8793,-0.0099,-0.6289,0.8476,0
8.515869,-1.5131,-0.6033,10.9176,0.0179,-0.6198,0.8484,0
8.519120,-1.4892,-0.6081,11.0325,0.0370,-0.5998,0.8428,0
8.523944,-1.4078,-0.5746,11.1282,0.0807,-0.5894,0.8402,0
8.528567,-1.4030,-0.6369,11.0804,0.0970,-0.5798,0.8388,0
8.531739,-1.2785,-0.5507,11.1091,0.1079,-0.5692,0.8383,0
8.534826,-1.2019,-0.5507,11.0995,0.1282,-0.5596,0.8292,0
8.538862,-1.0199,-0.5411,10.9894,0.1719,-0.5566,0.8010,0
8.548833,-0.9290,-0.4645,10.9271,0.1753,-0.5617,0.7879,0
8.553063,-0.8571,-0.4310,10.8601,0.1879,-0.5609,0.7568,0
8.560322,-0.7997,-0.4453,10.8505,0.1905,-0.5705,0.7381,0
8.563681,-0.7661,-0.4310,10.8026,0.1943,-0.5726,0.7237,0
8.566813,-0.7901,-0.4645,10.8170,0.1998,-0.5804,0.7091,0
8.569947,-0.8571,-0.4501,10.8745,0.1985,-0.5828,0.6992,0
8.573617,-1.0534,-0.5459,11.0947,0.2041,-0.5902,0.6763,0
8.579323,-1.2546,-0.5938,11.3868,0.2206,-0.5995,0.6656,0
8.583062,-1.4988,-0.7039,11.6789,0.2228,-0.6097,0.6592,0
8.586292,-1.7238,-0.6656,11.9614,0.2425,-0.6019,0.6486,0
8.592302,-2.0303,-0.8045,12.3924,0.2619,-0.6038,0.6547,0
8.595893,-2.3320,-0.8619,12.6079,0.2662,-0.5955,0.6582,0
8.599065,-2.4660,-0.9002,12.8090,0.2782,-0.5854,0.6646,0
8.602196,-2.6145,-0.9912,12.9622,0.2976,-0.5697,0.6715,0
8.606365,-2.7246,-1.0056,13.0436,0.3227,-0.5343,0.6963,0
8.611680,-2.9497,-1.0774,13.2543,0.3440,-0.5081,0.7064,0
8.615728,-2.8683,-1.0582,13.1873,0.3597,-0.4842,0.7218,0
8.619159,-2.8012,-1.0487,13.0005,0.3840,-0.4383,0.7402,0
8.625583,-2.5953,-0.9290,12.5169,0.3981,-0.4048,0.7581,0
8.629788,-2.4852,-0.8571,12.2727,0.4101,-0.3861,0.7677,0
8.633896,-2.3272,-0.8045,11.9135,0.4101,-0.3720,0.7770,0
8.637130,-2.1069,-0.7422,11.6885,0.4167,-0.3603,0.7759,0
8.640475,-2.0686,-0.7422,11.4491,0.4239,-0.3443,0.7818,0
8.646465,-1.9728,-0.7853,11.3246,0.4229,-0.3277,0.7869,0
8.650383,-2.0207,-0.7470,11.3437,0.4287,-0.3184,0.7874,0
8.654276,-2.0351,-0.7853,11.2671,0.4434,-0.2982,0.8005,0
8.660029,-2.1213,-0.7374,11.2815,0.4482,-0.2867,0.7989,0
8.663881,-2.2027,-0.8332,11.2240,0.4596,-0.2753,0.8055,0
8.667115,-2.2075,-0.7614,11.3389,0.4716,-0.2483,0.8148,0
8.671274,-2.3942,-0.8236,11.3677,0.4818,-0.2337,0.8223,0
8.676612,-2.4900,-0.8571,11.4586,0.4935,-0.2006,0.8372,0
8.680878,-2.5857,-0.8475,11.5257,0.5076,-0.1668,0.8474,0
8.684420,-2.6432,-0.8380,11.5017,0.5159,-0.1436,0.8593,0
8.688285,-2.7485,-0.8380,11.5640,0.5271,-0.1082,0.8817,0
8.694125,-2.7390,-0.8092,11.5209,0.5255,-0.0778,0.8913,0
8.697601,-2.8204,-0.8380,11.5736,0.5383,-0.0581,0.9054,0
8.700942,-2.8826,-0.7997,11.6119,0.5401,-0.0397,0.9177,0
8.704375,-2.9975,-0.8667,11.7172,0.5521,-0.0144,0.9441,0
8.710760,-3.1316,-0.9050,11.7986,0.5468,-0.0008,0.9662,0
8.714604,-3.2274,-0.9002,11.8800,0.5521,0.0203,0.9872,0
8.718193,-3.2992,-1.0008,11.9135,0.5566,0.0442,1.0174,0
8.724221,-3.3662,-0.9768,11.8848,0.5660,0.0669,1.0483,0
8.728183,-3.3232,-1.0056,11.8992,0.5708,0.0837,1.0760,0
8.731614,-3.3902,-1.0056,11.8274,0.5793,0.1082,1.1058,0
8.734877,-3.3279,-1.0343,11.7603,0.5782,0.1327,1.1290,0
8.737955,-3.2513,-1.0678,11.6550,0.5766,0.1514,1.1551,0
8.741542,-3.2130,-1.0534,11.4826,0.5891,0.1855,1.1951,0
8.746264,-3.0550,-1.0247,11.3868,0.5836,0.2145,1.2313,0
8.750074,-2.9018,-1.0295,11.1713,0.5902,0.2294,1.2481,0
8.753366,-2.7533,-1.0487,10.9894,0.5860,0.2617,1.2913,0
8.758897,-2.5235,-1.0199,10.7452,0.5830,0.2811,1.3238,0
8.762601,-2.4325,-0.9768,10.6303,0.5873,0.2939,1.3494,0
8.765764,-2.1644,-1.0870,10.4579,0.5923,0.2990,1.3678,0
8.768983,-2.1596,-1.0391,10.2807,0.5838,0.3083,1.3960,0
8.772866,-1.9393,-1.0151,10.1323,0.5814,0.3184,1.4240,0
8.777933,-1.6999,-1.0582,9.9216,0.5852,0.3184,1.4440,0
8.781645,-1.6089,-1.0534,9.7492,0.5883,0.3163,1.4658,0
8.785034,-1.4413,-1.0487,9.6630,0.5931,0.3102,1.4783,0
8.789751,-1.3024,-1.0582,9.4571,0.5974,0.3086,1.5042,0
8.793517,-1.1540,-0.9816,9.3374,0.6017,0.2984,1.5162,0
8.796675,-1.0822,-1.0295,9.2799,0.6065,0.2886,1.5284,0
8.799808,-0.9481,-1.0343,9.1746,0.6158,0.2830,1.5428,0
8.803380,-0.8571,-1.0487,9.1123,0.6246,0.2657,1.5564,0
8.809420,-0.7470,-1.0391,8.9878,0.6350,0.2481,1.5756,0
8.813337,-0.6033,-1.0151,8.8681,0.6467,0.2324,1.5727,0
8.816742,-0.5219,-1.0534,8.8873,0.6518,0.2185,1.5796,0
8.820303,-0.4597,-1.0008,8.6957,0.6691,0.1940,1.5913,0
8.825217,-0.2490,-0.9960,8.6622,0.6688,0.1785,1.5932,0
8.828740,-0.1867,-1.0008,8.5521,0.6880,0.1537,1.5932,0
8.831871,-0.0862,-0.9481,8.4228,0.6901,0.1338,1.5953,0
8.835420,0.0096,-0.9337,8.3462,0.7008,0.1023,1.5913,0
8.839644,0.0958,-0.8811,8.2408,0.7093,0.0770,1.5873,0
8.844540,0.2155,-0.8092,8.1786,0.7131,0.0413,1.5780,0
8.848217,0.2921,-0.8859,8.1786,0.7210,0.0085,1.5673,0
8.851719,0.2825,-0.8428,8.1068,0.7253,-0.0179,1.5561,0
8.856781,0.3831,-0.7997,7.9871,0.7309,-0.0669,1.5444,0
8.860696,0.3687,-0.7949,7.9966,0.7354,-0.1034,1.5354,0
8.863881,0.3639,-0.8380,7.9823,0.7376,-0.1274,1.5220,0
8.867044,0.3448,-0.8715,8.0445,0.7429,-0.1641,1.5164,0
8.870360,0.2490,-0.8571,8.0828,0.7533,-0.1945,1.5012,0
8.875187,0.2394,-0.8715,8.1163,0.7658,-0.2356,1.4917,0
8.879131,0.1628,-0.9433,8.1499,0.7711,-0.2571,1.4829,0
8.882535,0.0670,-0.9194,8.2217,0.7877,-0.2875,1.4749,0
8.886701,-0.0144,-0.8859,8.2887,0.8018,-0.3200,1.4621,0
8.892993,-0.0479,-0.9673,8.3127,0.8106,-0.3403,1.4591,0
8.896384,-0.0718,-0.9960,8.3031,0.8239,-0.3485,1.4525,0
8.899968,-0.1006,-0.9337,8.3031,0.8303,-0.3648,1.4440,0
8.903139,-0.0670,-0.9529,8.2839,0.8388,-0.3874,1.4306,0
8.906387,-0.0910,-0.9242,8.2744,0.8452,-0.3928,1.4264,0
8.911392,-0.1341,-0.8811,8.2025,0.8511,-0.4159,1.4173,0
8.915877,-0.1101,-0.8667,8.2504,0.8639,-0.4362,1.4037,0
8.919572,-0.2442,-0.8954,8.3366,0.8732,-0.4631,1.3928,0
8.926020,-0.3112,-0.9625,8.3462,0.8780,-0.4751,1.3800,0
8.929897,-0.3879,-0.9625,8.3414,0.8847,-0.4892,1.3702,0
8.933225,-0.4549,-0.9481,8.3845,0.8852,-0.4991,1.3616,0
8.936946,-0.4884,-0.9146,8.4324,0.8958,-0.5073,1.3510,0
8.942405,-0.5746,-0.8667,8.4707,0.9006,-0.5161,1.3403,0
8.946705,-0.6608,-0.9481,8.5712,0.9006,-0.5161,1.3334,0
8.950294,-0.7614,-0.9385,8.5712,0.9118,-0.5196,1.3214,0
8.956150,-0.8523,-0.9673,8.7676,0.9233,-0.5143,1.3137,0
8.960197,-0.9912,-0.9912,8.8681,0.9278,-0.5103,1.3057,0
8.964081,-1.0918,-1.0247,8.9304,0.9268,-0.5012,1.3075,0
8.968042,-1.1396,-1.0391,9.0118,0.9361,-0.4908,1.2979,0
8.971332,-1.2258,-1.0151,9.0214,0.9366,-0.4812,1.2963,0
8.975085,-1.3551,-1.0343,9.1937,0.9451,-0.4580,1.2950,0
8.980774,-1.4317,-1.0870,9.2464,0.9454,-0.4327,1.2910,0
8.984681,-1.5036,-1.0582,9.3422,0.9465,-0.4088,1.2947,0
8.988834,-1.6089,-1.1061,9.4858,0.9483,-0.3757,1.2889,0
8.994618,-1.6472,-1.1301,9.5912,0.9547,-0.3491,1.2910,0
8.998249,-1.7238,-1.1013,9.6199,0.9521,-0.3251,1.2926,0
9.001459,-1.8100,-1.1013,9.6726,0.9505,-0.2915,1.2875,0
9.005381,-1.8340,-1.1013,9.7205,0.9451,-0.2486,1.2899,0
9.010943,-1.9249,-1.1109,9.9024,0.9435,-0.2129,1.2899,0
9.014711,-1.9728,-1.1109,9.9311,0.9371,-0.1823,1.2838,0
9.018233,-2.0016,-1.1684,10.0173,0.9222,-0.1314,1.2939,0
9.024469,-2.0830,-1.0726,10.2232,0.9177,-0.0925,1.2873,0
9.028282,-2.1548,-1.0439,10.3477,0.9054,-0.0608,1.2897,0
9.031538,-2.2218,-1.0822,10.5010,0.9038,-0.0277,1.2849,0
9.034942,-2.2170,-1.0487,10.5153,0.8950,0.0040,1.2843,0
9.038068,-2.2601,-1.0439,10.5489,0.8780,0.0434,1.2820,0
9.042971,-2.2553,-0.9912,10.6207,0.8633,0.0869,1.2756,0
9.046957,-2.2218,-0.9146,10.6686,0.8375,0.1436,1.2774,0
9.050321,-2.1931,-0.9194,10.6446,0.8220,0.1839,1.2718,0
9.054179,-2.0925,-0.8380,10.6159,0.7967,0.2406,1.2628,0
9.059994,-1.9585,-0.7949,10.4962,0.7642,0.2862,1.2516,0
9.063158,-1.9010,-0.7374,10.4387,0.7576,0.3166,1.2513,0
9.066358,-1.8962,-0.7709,10.3908,0.7429,0.3472,1.2414,0
9.069962,-1.8387,-0.8236,10.3717,0.7202,0.3864,1.2409,0
9.074917,-1.9345,-0.8475,10.5153,0.7024,0.4199,1.2359,0
9.078839,-2.0255,-0.8475,10.6638,0.6907,0.4525,1.2313,0
9.082286,-2.1069,-0.9002,10.8649,0.6824,0.4762,1.2311,0
9.086216,-2.2697,-0.9577,11.0899,0.6784,0.5177,1.2438,0
9.091576,-2.4229,-1.0056,11.4251,0.6789,0.5593,1.2526,0
9.095537,-2.6240,-1.0151,11.5592,0.6773,0.5910,1.2638,0
9.098797,-2.5809,-1.1253,11.7124,0.6773,0.6310,1.2766,0
9.102765,-2.5043,-1.0918,11.7364,0.6710,0.6885,1.2883,0
9.106039,-2.4900,-1.0391,11.6454,0.6622,0.7658,1.3081,0
9.111802,-2.2889,-0.9481,11.5448,0.6512,0.8359,1.3259,0
9.115585,-2.1979,-0.9146,11.5592,0.6451,0.8908,1.3302,0
9.118882,-2.0830,-0.8428,11.5161,0.6174,0.9627,1.3459,0
9.124750,-1.8627,-0.8045,11.4778,0.6027,1.0094,1.3448,0
9.128383,-1.8387,-0.7278,11.3964,0.5937,1.0392,1.3480,0
9.131577,-1.7669,-0.7614,11.3677,0.5708,1.0749,1.3451,0
9.134707,-1.6041,-0.6656,11.3294,0.5502,1.1016,1.3512,0
9.138593,-1.3838,-0.6033,11.1809,0.5233,1.1426,1.3360,0
9.144478,-1.1157,-0.5602,11.0133,0.5087,1.1668,1.3328,0
9.148187,-0.9720,-0.4357,10.8840,0.4850,1.1906,1.3150,0
9.152295,-0.8332,-0.3687,10.8457,0.4538,1.2143,1.2937,0
9.157643,-0.7566,-0.3591,10.7787,0.4250,1.2196,1.2782,0
9.161759,-0.6177,-0.2729,10.7404,0.4034,1.2249,1.2590,0
9.165056,-0.5746,-0.2969,10.6207,0.3826,1.2260,1.2404,0
9.168542,-0.4980,-0.1580,10.5489,0.3613,1.2239,1.2159,0
9.171707,-0.3926,-0.1245,10.5345,0.3315,1.2217,1.1962,0
9.177086,-0.3208,-0.0335,10.3813,0.2928,1.2020,1.1562,0
9.181375,-0.3735,-0.0048,10.3669,0.2699,1.1842,1.1386,0
9.184671,-0.3208,-0.0239,10.4291,0.2459,1.1655,1.1053,0
9.188418,-0.4357,0.0000,10.3525,0.2129,1.1335,1.0778,0
9.194263,-0.6560,-0.2346,10.5824,0.1913,1.1194,1.0627,0
9.197447,-0.8380,-0.3304,10.6542,0.1705,1.1061,1.0523,0
9.200579,-0.4310,-0.0096,10.3286,0.1631,1.0608,1.0400,0
9.203843,-0.2969,0.0958,9.9264,0.1378,1.0352,1.0158,0
9.208023,-0.6033,-0.0670,9.8306,0.1042,1.0168,1.0070,0
9.213817,-0.1101,0.0192,9.6486,0.0757,0.9915,0.9904,0
9.217128,-0.1389,0.1532,9.3661,0.0514,0.9739,0.9790,0
9.220822,-0.4214,0.0192,9.2464,0.0197,0.9406,0.9739,0
9.225837,0.0048,-0.0335,8.9926,-0.0048,0.9212,0.9651,0
9.229478,0.0431,0.0048,8.7963,-0.0264,0.8892,0.9590,0
9.232720,-0.2155,0.0862,8.7101,-0.0493,0.8537,0.9526,0
9.235972,-0.0096,0.0527,8.6862,-0.0624,0.8276,0.9523,0
9.239859,0.0814,-0.0383,8.5425,-0.0863,0.7698,0.9449,0
9.244996,-0.0335,0.1772,8.2265,-0.1039,0.7362,0.9385,0
9.248813,0.1867,0.2059,8.0014,-0.1292,0.6957,0.9374,0
9.252494,0.3496,0.1101,7.9823,-0.1583,0.6297,0.9286,0
9.258279,0.2298,0.1963,7.8578,-0.1873,0.5883,0.9270,0
9.262139,0.2538,0.2777,7.7716,-0.2113,0.5540,0.9193,0
9.265275,0.2729,0.2346,7.8099,-0.2244,0.5233,0.9142,0
9.268440,0.2394,0.1915,7.8243,-0.2558,0.4788,0.9073,0
9.272326,0.1676,0.3639,7.8769,-0.2809,0.4333,0.9065,0
9.278033,0.1293,0.2490,8.0254,-0.3030,0.3837,0.8982,0
9.281937,-0.0144,0.2586,8.0397,-0.3163,0.3584,0.8961,0
9.285638,-0.0383,0.3400,8.0397,-0.3565,0.2793,0.8926,0
9.292389,-0.0718,0.1867,8.1163,-0.3683,0.2398,0.8865,0
9.295918,0.0862,0.3591,8.0206,-0.3784,0.2116,0.8849,0
9.299059,-0.0144,0.3687,7.9535,-0.4000,0.1873,0.8772,0
9.302164,-0.0814,0.3448,7.9487,-0.4154,0.1604,0.8788,0
9.306277,-0.0096,0.2586,8.0589,-0.4410,0.1186,0.8713,0
9.311396,-0.0670,0.3591,8.1211,-0.4511,0.0930,0.8609,0
9.315066,-0.2251,0.3017,8.1451,-0.4535,0.0746,0.8639,0
9.318589,-0.0814,0.1628,8.2600,-0.4618,0.0522,0.8628,0
9.323712,-0.1484,0.2634,8.2791,-0.4722,0.0197,0.8548,0
9.327605,-0.1724,0.2298,8.2121,-0.4700,-0.0037,0.8513,0
9.330833,-0.0287,0.1724,8.3079,-0.4706,-0.0240,0.8479,0
9.333998,-0.0096,0.1341,8.3079,-0.4735,-0.0416,0.8439,0
9.337427,-0.0431,0.2682,8.1211,-0.4743,-0.0711,0.8418,0
9.342812,0.0766,0.3017,8.0206,-0.4738,-0.0991,0.8354,0
9.346759,0.0287,0.1293,8.1690,-0.4682,-0.1175,0.8276,0
9.350185,0.1484,0.2969,7.9918,-0.4583,-0.1436,0.8226,0
9.354021,0.1867,0.4070,7.8147,-0.4615,-0.1663,0.8130,0
9.359043,0.0622,0.2969,7.8721,-0.4538,-0.1817,0.8060,0
9.362650,0.2394,0.3496,7.8817,-0.4549,-0.1847,0.8013,0
9.365849,0.2155,0.4741,7.8769,-0.4554,-0.2001,0.7917,0
9.368929,0.1580,0.4597,7.9104,-0.4434,-0.2100,0.7829,0
9.372981,0.1053,0.2682,8.1068,-0.4357,-0.2286,0.7746,0
9.378172,0.2155,0.3448,8.1116,-0.4245,-0.2382,0.7671,0
9.381968,0.0287,0.3783,8.1834,-0.4143,-0.2454,0.7645,0
9.385850,0.1628,0.3160,8.2504,-0.4008,-0.2505,0.7546,0
9.391736,0.1245,0.3304,8.2456,-0.3882,-0.2443,0.7445,0
9.395324,0.0766,0.4597,8.2073,-0.3848,-0.2411,0.7357,0
9.398455,0.2011,0.4453,8.2696,-0.3712,-0.2369,0.7317,0
9.401555,0.2490,0.2394,8.5425,-0.3579,-0.2342,0.7272,0
9.405230,0.2251,0.3879,8.4755,-0.3448,-0.2249,0.7112,0
9.411037,0.1580,0.4357,8.5377,-0.3347,-0.2196,0.6901,0
9.415329,0.1820,0.3591,8.7580,-0.3267,-0.2089,0.6843,0
9.419046,0.1532,0.4166,8.9208,-0.3107,-0.1911,0.6648,0
9.424200,-0.0096,0.4884,9.1698,-0.2987,-0.1700,0.6491,0
9.428362,-0.0144,0.2921,9.3757,-0.2862,-0.1591,0.6312,0
9.431692,-0.0335,0.3735,9.4954,-0.2705,-0.1396,0.6209,0
9.434873,-0.0479,0.4357,9.5529,-0.2665,-0.1212,0.5993,0
9.439152,-0.1437,0.4501,9.7252,-0.2523,-0.0866,0.5753,0
9.445436,-0.0718,0.3400,10.0413,-0.2398,-0.0661,0.5505,0
9.449846,-0.1532,0.4453,10.0796,-0.2246,-0.0384,0.5340,0
9.454314,-0.1867,0.3352,10.2424,-0.2054,-0.0064,0.5063,0
9.459984,-0.2251,0.3639,10.4962,-0.2041,0.0104,0.4879,0
9.463796,-0.2251,0.3400,10.6207,-0.1716,0.0770,0.4357,0
9.475132,-0.2586,0.2634,10.9894,-0.1476,0.1079,0.4151,0
9.480665,-0.2729,0.1867,11.1282,-0.1324,0.1234,0.3941,0
9.484782,-0.2011,0.1389,11.2001,-0.1148,0.1450,0.3789,0
9.489020,-0.2107,0.1532,11.4060,-0.0853,0.1705,0.3568,0
9.494875,-0.1532,0.1628,11.4682,-0.0714,0.1823,0.3469,0
9.498485,-0.0958,0.1963,11.5592,-0.0634,0.1953,0.3285,0
9.501712,-0.2155,0.1245,11.6550,-0.0498,0.2078,0.3168,0
9.505643,-0.1867,0.1437,11.7076,-0.0218,0.2222,0.2902,0
9.510901,-0.1437,0.1484,11.8896,-0.0120,0.2318,0.2785,0
9.514803,-0.1532,0.1149,11.8800,0.0045,0.2438,0.2603,0
9.518740,-0.1245,0.1724,11.9902,0.0184,0.2547,0.2372,0
9.524107,-0.1484,0.2586,12.1434,0.0248,0.2577,0.2153,0
9.527973,-0.0814,0.2777,12.1673,0.0336,0.2638,0.1996,0
9.531219,-0.0670,0.3208,12.2104,0.0429,0.2630,0.1695,0
9.534779,0.0000,0.4118,12.1482,0.0392,0.2593,0.1442,0
9.537995,0.0718,0.4693,12.1099,0.0386,0.2531,0.1242,0
9.542468,0.2251,0.5315,11.9327,0.0325,0.2422,0.0903,0
9.546466,0.1867,0.4022,11.9471,0.0245,0.2308,0.0589,0
9.549852,0.4118,0.6608,11.6981,0.0240,0.2110,0.0314,0
9.553869,0.2442,0.6704,11.5975,-0.0005,0.1764,-0.0203,0
9.560134,0.2155,0.6177,11.7555,-0.0099,0.1535,-0.0453,0
9.563533,0.2825,0.6177,11.7220,-0.0208,0.1343,-0.0717,0
